Frequency (Hz)	Level (dB)
1143.951416	-47.293491
1145.297241	-47.151596
1146.643066	-46.999828
1147.988892	-46.837006
1149.334717	-46.663498
1150.680542	-46.481155
1152.026367	-46.291225
1153.372192	-46.089298
1154.718018	-45.899723
1156.063843	-45.689594
1157.409668	-45.482208
1158.755493	-45.284180
1160.101318	-45.088131
1161.447144	-44.892616
1162.792969	-44.707169
1164.138794	-44.525528
1165.484619	-44.345062
1166.830444	-44.179287
1168.176270	-44.019485
1169.522095	-43.872417
1170.867920	-43.733273
1172.213745	-43.601433
1173.559570	-43.480698
1174.905396	-43.370647
1176.251221	-43.276093
1177.597046	-43.185184
1178.942871	-43.095898
1180.288696	-43.017315
1181.634521	-42.953083
1182.980347	-42.900826
1184.326172	-42.854900
1185.671997	-42.821327
1187.017822	-42.800529
1188.363647	-42.786648
1189.709473	-42.777855
1191.055298	-42.776966
1192.401123	-42.784660
1193.746948	-42.801998
1195.092773	-42.828308
1196.438599	-42.862469
1197.784424	-42.907608
1199.130249	-42.959797
1200.476074	-43.018951
1201.821899	-43.087551
1203.167725	-43.162315
1204.513550	-43.241982
1205.859375	-43.328815
1207.205200	-43.424675
1208.551025	-43.525433
1209.896851	-43.630470
1211.242676	-43.743015
1212.588501	-43.861439
1213.934326	-43.981594
1215.280151	-44.107578
1216.625977	-44.231949
1217.971802	-44.366497
1219.317627	-44.507309
1220.663452	-44.644520
1222.009277	-44.774887
1223.355103	-44.907700
1224.700928	-45.039124
1226.046753	-45.163998
1227.392578	-45.288799
1228.738403	-45.406425
1230.084229	-45.520237
1231.430054	-45.620041
1232.775879	-45.717995
1234.121704	-45.794937
1235.467529	-45.859795
1236.813354	-45.911823
1238.159180	-45.943897
1239.505005	-45.973095
1240.850830	-45.968449
1242.196655	-45.965702
1243.542480	-45.956631
1244.888306	-45.917305
1246.234131	-45.872272
1247.579956	-45.814339
1248.925781	-45.745537
1250.271606	-45.671757
1251.617432	-45.585232
1252.963257	-45.492603
1254.309082	-45.401409
1255.654907	-45.291275
1257.000732	-45.187737
1258.346558	-45.078289
1259.692383	-44.969563
1261.038208	-44.855968
1262.384033	-44.743839
1263.729858	-44.632507
1265.075684	-44.522530
1266.421509	-44.412655
1267.767334	-44.306187
1269.113159	-44.198746
1270.458984	-44.092182
1271.804810	-43.987789
1273.150635	-43.884659
1274.496460	-43.782768
1275.842285	-43.683735
1277.188110	-43.585152
