Frequency (Hz)	Level (dB)
1427.920532	-51.124851
1429.266357	-51.985893
1430.612183	-53.028362
1431.958008	-51.465130
1433.303833	-51.769753
1434.649658	-51.222870
1435.995483	-50.775219
1437.341309	-50.360626
1438.687134	-49.891293
1440.032959	-49.050365
1441.378784	-48.716537
1442.724609	-49.475254
1444.070435	-49.531746
1445.416260	-49.829960
1446.762085	-49.709873
1448.107910	-49.621906
1449.453735	-49.707726
1450.799561	-50.097172
1452.145386	-50.487728
1453.491211	-50.526279
1454.837036	-50.488838
1456.182861	-50.335857
1457.528687	-51.057884
1458.874512	-51.913971
1460.220337	-51.474911
1461.566162	-50.734123
1462.911987	-51.447987
1464.257812	-53.189156
1465.603638	-53.416191
1466.949463	-53.279465
1468.295288	-53.104324
1469.641113	-53.596355
1470.986938	-53.362446
1472.332764	-53.272705
1473.678589	-52.717003
1475.024414	-53.749191
1476.370239	-54.724720
1477.716064	-53.782051
1479.061890	-53.625595
1480.407715	-54.067066
1481.753540	-54.527374
1483.099365	-55.247169
1484.445190	-55.609760
1485.791016	-56.562496
1487.136841	-56.275352
1488.482666	-56.326820
1489.828491	-56.340694
1491.174316	-56.380650
1492.520142	-56.662846
1493.865967	-57.030518
1495.211792	-57.052319
1496.557617	-57.179630
1497.903442	-57.453758
1499.249268	-56.999100
1500.595093	-57.646858
1501.940918	-58.690453
1503.286743	-57.899727
1504.632568	-57.993958
1505.978394	-57.715679
1507.324219	-58.317425
1508.670044	-58.340965
1510.015869	-57.551994
1511.361694	-57.667904
1512.707520	-59.173264
1514.053345	-58.677731
1515.399170	-57.669754
1516.744995	-58.068527
1518.090820	-57.890232
1519.436646	-57.474731
1520.782471	-58.047165
1522.128296	-58.837917
1523.474121	-59.466774
1524.819946	-58.473190
1526.165771	-58.996819
1527.511597	-59.066128
1528.857422	-59.443409
1530.203247	-59.384678
1531.549072	-59.499889
1532.894897	-59.938351
1534.240723	-60.109791
1535.586548	-59.663643
1536.932373	-59.126080
1538.278198	-59.863106
1539.624023	-59.828419
1540.969849	-59.881180
1542.315674	-59.534466
1543.661499	-58.959503
1545.007324	-59.492397
1546.353149	-59.341305
1547.698975	-58.843563
1549.044800	-58.921032
1550.390625	-58.986504
1551.736450	-59.210606
1553.082275	-60.331116
1554.428101	-59.979683
1555.773926	-60.097233
1557.119751	-60.445866
1558.465576	-59.214336
1559.811401	-59.245453
1561.157227	-59.488773
1562.503052	-59.816090
1563.848877	-60.547562
1565.194702	-60.953415
1566.540527	-59.754211
1567.886353	-59.558510
1569.232178	-59.358570
1570.578003	-59.667126
1571.923828	-59.721478
1573.269653	-59.487873
1574.615479	-60.068790
1575.961304	-59.207924
1577.307129	-59.895042
1578.652954	-59.950508
1579.998779	-60.319752
1581.344604	-60.025913
1582.690430	-58.935371
1584.036255	-59.663311
1585.382080	-60.031513
1586.727905	-60.011887
1588.073730	-59.465054
1589.419556	-58.662312
1590.765381	-59.822117
1592.111206	-59.737198
1593.457031	-58.926449
1594.802856	-59.397331
1596.148682	-59.906818
1597.494507	-58.433807
1598.840332	-58.950565
1600.186157	-60.150902
1601.531982	-59.392788
1602.877808	-59.157810
1604.223633	-59.215996
1605.569458	-59.179138
1606.915283	-59.129223
1608.261108	-58.544327
1609.606934	-58.334591
1610.952759	-56.988144
1612.298584	-57.694111
1613.644409	-58.401730
1614.990234	-57.844509
1616.336060	-58.013885
1617.681885	-58.296059
1619.027710	-57.421165
1620.373535	-57.668949
1621.719360	-57.983616
1623.065186	-57.968552
1624.411011	-58.061428
1625.756836	-57.697651
1627.102661	-57.777340
1628.448486	-56.867153
1629.794312	-56.442348
1631.140137	-56.832283
1632.485962	-57.631355
1633.831787	-56.462154
1635.177612	-56.188126
1636.523438	-56.763641
1637.869263	-56.427376
1639.215088	-56.457405
1640.560913	-55.708057
1641.906738	-55.345264
