Frequency (Hz)	Level (dB)
1410.424805	-46.052803
1411.770630	-45.932621
1413.116455	-45.810028
1414.462280	-45.685810
1415.808105	-45.556084
1417.153931	-45.421776
1418.499756	-45.289036
1419.845581	-45.151482
1421.191406	-45.008076
1422.537231	-44.852158
1423.883057	-44.696613
1425.228882	-44.534519
1426.574707	-44.359737
1427.920532	-44.181511
1429.266357	-43.994831
1430.612183	-43.790512
1431.958008	-43.592907
1433.303833	-43.383152
1434.649658	-43.166172
1435.995483	-42.955215
1437.341309	-42.739529
1438.687134	-42.529564
1440.032959	-42.331673
1441.378784	-42.146618
1442.724609	-41.971176
1444.070435	-41.823849
1445.416260	-41.698608
1446.762085	-41.593754
1448.107910	-41.514622
1449.453735	-41.463650
1450.799561	-41.439846
1452.145386	-41.435307
1453.491211	-41.457619
1454.837036	-41.500778
1456.182861	-41.560287
1457.528687	-41.636402
1458.874512	-41.731609
1460.220337	-41.832939
1461.566162	-41.943787
1462.911987	-42.066788
1464.257812	-42.192841
1465.603638	-42.327854
1466.949463	-42.470387
1468.295288	-42.614418
1469.641113	-42.758377
1470.986938	-42.909443
1472.332764	-43.064011
1473.678589	-43.220707
1475.024414	-43.379398
1476.370239	-43.540012
1477.716064	-43.704517
1479.061890	-43.872231
1480.407715	-44.040909
1481.753540	-44.209778
1483.099365	-44.381630
1484.445190	-44.558262
1485.791016	-44.735722
1487.136841	-44.913197
1488.482666	-45.096096
1489.828491	-45.285130
1491.174316	-45.475761
1492.520142	-45.665482
1493.865967	-45.858326
1495.211792	-46.057301
1496.557617	-46.259705
1497.903442	-46.464134
1499.249268	-46.669827
1500.595093	-46.879532
1501.940918	-47.092289
1503.286743	-47.309971
1504.632568	-47.528069
1505.978394	-47.744324
1507.324219	-47.965134
1508.670044	-48.189693
1510.015869	-48.411221
1511.361694	-48.639210
1512.707520	-48.866737
1514.053345	-49.091354
1515.399170	-49.313457
1516.744995	-49.533287
1518.090820	-49.752117
1519.436646	-49.961643
1520.782471	-50.173103
1522.128296	-50.380848
1523.474121	-50.570370
1524.819946	-50.755638
1526.165771	-50.933884
1527.511597	-51.090530
1528.857422	-51.246365
1530.203247	-51.373833
1531.549072	-51.494083
1532.894897	-51.608479
1534.240723	-51.687477
1535.586548	-51.750847
1536.932373	-51.796772
1538.278198	-51.829205
1539.624023	-51.849419
1540.969849	-51.842804
1542.315674	-51.817146
1543.661499	-51.779713
1545.007324	-51.734364
1546.353149	-51.672100
1547.698975	-51.591946
1549.044800	-51.504738
1550.390625	-51.409363
1551.736450	-51.308098
1553.082275	-51.200733
1554.428101	-51.088512
1555.773926	-50.973076
1557.119751	-50.858067
1558.465576	-50.735222
1559.811401	-50.618282
1561.157227	-50.497608
1562.503052	-50.379288
1563.848877	-50.265942
1565.194702	-50.152843
1566.540527	-50.042221
1567.886353	-49.938671
1569.232178	-49.836479
1570.578003	-49.738449
1571.923828	-49.645836
1573.269653	-49.557156
1574.615479	-49.476616
1575.961304	-49.397606
1577.307129	-49.321098
1578.652954	-49.253784
1579.998779	-49.193829
1581.344604	-49.139095
1582.690430	-49.090950
1584.036255	-49.047779
1585.382080	-49.007584
1586.727905	-48.974838
1588.073730	-48.950474
1589.419556	-48.928726
1590.765381	-48.914051
1592.111206	-48.906273
1593.457031	-48.902431
1594.802856	-48.901985
1596.148682	-48.907993
1597.494507	-48.922443
1598.840332	-48.940163
1600.186157	-48.962402
1601.531982	-48.989193
1602.877808	-49.020382
1604.223633	-49.058556
1605.569458	-49.100765
1606.915283	-49.145477
1608.261108	-49.192726
1609.606934	-49.239273
1610.952759	-49.285599
1612.298584	-49.336395
1613.644409	-49.385590
1614.990234	-49.438103
1616.336060	-49.488102
1617.681885	-49.535816
1619.027710	-49.578522
1620.373535	-49.618870
1621.719360	-49.649429
1623.065186	-49.669537
1624.411011	-49.685299
1625.756836	-49.687634
1627.102661	-49.676407
1628.448486	-49.653515
1629.794312	-49.618324
1631.140137	-49.556816
1632.485962	-49.486465
1633.831787	-49.399895
1635.177612	-49.279343
1636.523438	-49.158863
1637.869263	-49.008991
1639.215088	-48.848488
1640.560913	-48.663654
1641.906738	-48.462883
