Frequency (Hz)	Level (dB)
1574.615479	-39.158192
1575.961304	-39.280052
1577.307129	-39.412468
1578.652954	-39.557140
1579.998779	-39.712463
1581.344604	-39.876690
1582.690430	-40.047310
1584.036255	-40.226482
1585.382080	-40.415222
1586.727905	-40.608673
1588.073730	-40.806473
1589.419556	-41.010403
1590.765381	-41.218666
1592.111206	-41.432590
1593.457031	-41.654243
1594.802856	-41.877293
1596.148682	-42.101875
1597.494507	-42.334278
1598.840332	-42.571476
1600.186157	-42.810051
1601.531982	-43.051647
1602.877808	-43.298450
1604.223633	-43.546436
1605.569458	-43.796322
1606.915283	-44.049946
1608.261108	-44.299793
1609.606934	-44.552200
1610.952759	-44.811317
1612.298584	-45.064087
1613.644409	-45.320328
1614.990234	-45.572414
1616.336060	-45.822685
1617.681885	-46.065720
1619.027710	-46.300156
1620.373535	-46.542618
1621.719360	-46.766293
1623.065186	-46.990597
1624.411011	-47.199501
1625.756836	-47.396149
1627.102661	-47.577408
1628.448486	-47.750053
1629.794312	-47.911690
1631.140137	-48.048695
1632.485962	-48.169178
1633.831787	-48.274105
1635.177612	-48.356739
1636.523438	-48.428375
1637.869263	-48.477005
1639.215088	-48.505199
1640.560913	-48.526470
1641.906738	-48.516373
